order_id,customer_name,gender,age,city,state,order_date,product,category,quantity,unit_price,payment_mode,delivery_status,rating,returned
700,Nathan Davis,Male,41,Jaipur,Delhi,27/02/2023,Mouse,Accessories,3,1499,Card,Cancelled,-1,
701,Connie Rivera,F,22,Bengaluru,Karnataka,10-27-2023,Keyboard,Accessories,2,-500,UPI,Pending,8,
702,Darlene Perry,Male,,Mumbai,,2023-02-18,Tablet,Electronics,1,-500,Cash,Delivered,5,True
703,Michele Lewis,M,-5,Ahmedabad,Maharashtra,15/01/2023,,Electronics,-2,599,Cash,Delivered,,
704,Dawn Morgan,Unknown,150,Delhi,Delhi,11-15-2023,Headphones,Accessories,1,29999,Cash,Delivered,3,
705,Samuel Steele,Male,-5,Mumbai,Delhi,2024-05-02,Printer,Electronics,2,-500,UPI,Delivered,4,True
706,Jackson Rice,Unknown,30,Jaipur,Maharashtra,18/07/2023,Printer,Electronics,0,-500,,Cancelled,-1,True
707,Joshua Lewis,Unknown,150,Delhi,Gujarat,07-03-2023,Phone,Electronics,0,-500,,Cancelled,-1,
708,Robin Reid,M,41,Bengaluru,Delhi,2023-08-05,Phone,Electronics,0,-500,UPI,Delivered,-1,False
709,Ricardo Brown,Female,30,Ahmedabad,Karnataka,13/05/2024,Headphones,Accessories,-2,599,Cash,,8,True
710,David Maxwell,Unknown,30,Delhi,Maharashtra,04-09-2024,Headphones,Accessories,2,-500,Cash,Delivered,-1,True
711,Jordan Anderson,F,22,Bengaluru,Gujarat,2024-04-14,Laptop,Electronics,0,599,,Cancelled,5,False
712,Alicia Brown,F,22,Jaipur,Gujarat,27/10/2023,Phone,Electronics,2,1499,,Delivered,3,False
713,Victor George,Unknown,150,,Gujarat,03-24-2024,Monitor,Electronics,0,29999,Cash,Pending,4,True
714,,Male,-5,Bengaluru,Rajasthan,2023-02-10,Monitor,Electronics,1,-500,UPI,Delivered,4,
715,Charles Oneill,M,,Bengaluru,Gujarat,02/09/2023,Headphones,Accessories,3,29999,,,5,True
716,Matthew Thompson,Male,30,Jaipur,Rajasthan,03-06-2023,Mouse,Accessories,2,599,Card,,4,
717,Candace Graham,F,30,Jaipur,Maharashtra,2023-05-04,Printer,Electronics,0,1499,,,3,True
718,Steve Smith,M,-5,Ahmedabad,Rajasthan,27/03/2023,Mouse,Accessories,0,1499,Card,Cancelled,-1,False
719,Robert Smith,Male,22,Ahmedabad,Gujarat,01-27-2023,Tablet,Electronics,0,29999,UPI,,8,False
720,Virginia Johnson,Female,22,Bengaluru,Rajasthan,2023-09-20,Headphones,Accessories,0,29999,Crypto,Delivered,5,
721,Tiffany Hayes,Male,-5,Bengaluru,Maharashtra,02/08/2023,Headphones,Accessories,0,-500,UPI,Pending,5,
722,Heather Lane,Unknown,-5,Delhi,Karnataka,04-09-2023,Headphones,Accessories,2,29999,Crypto,,,True
723,Laura Klein,M,-5,Mumbai,Gujarat,2024-03-28,Monitor,Electronics,2,1499,Cash,Delivered,8,True
724,Michael Riggs,Female,150,Ahmedabad,Rajasthan,30/03/2023,Keyboard,Accessories,0,-500,Cash,Pending,4,
725,,Unknown,41,Mumbai,Delhi,01-25-2023,Laptop,Electronics,2,599,UPI,Cancelled,8,True
726,Cole Swanson,Male,150,Delhi,Gujarat,2023-11-13,Keyboard,Accessories,3,29999,Cash,Delivered,-1,False
727,Lynn Weiss,F,150,Jaipur,Rajasthan,03/04/2024,Mouse,Accessories,0,-500,UPI,Delivered,-1,
728,Jake Cook,F,,Jaipur,Karnataka,02-05-2024,Phone,Electronics,1,1499,,Delivered,4,False
729,Katherine Williams,M,150,Ahmedabad,,2023-03-22,Monitor,Electronics,1,1499,,Cancelled,5,True
730,Anthony Rodriguez,M,-5,Jaipur,Delhi,04/03/2023,Keyboard,Accessories,0,29999,Cash,Pending,3,False
731,,Unknown,30,Delhi,Karnataka,07-10-2023,Printer,Electronics,0,1499,Card,,8,False
732,Daniel Sanchez,F,41,Jaipur,Gujarat,2024-04-04,Headphones,Accessories,2,599,,Delivered,3,False
733,Jacob Baxter,Female,-5,Jaipur,Gujarat,11/06/2023,Printer,Electronics,1,1499,Crypto,Delivered,-1,False
734,Linda Willis,F,41,Mumbai,Maharashtra,08-03-2023,Printer,Electronics,1,29999,Crypto,Pending,8,False
735,Suzanne Miller,F,150,Bengaluru,Gujarat,2023-11-26,Keyboard,Accessories,3,-500,Card,Cancelled,3,True
736,Alison Reyes,M,30,Bengaluru,Karnataka,03/10/2023,Tablet,Electronics,3,1499,UPI,Cancelled,-1,False
737,Kelly Sanford,Male,22,Bengaluru,Karnataka,01-23-2024,Mouse,Accessories,3,1499,Cash,,-1,True
738,Joseph Estrada,Unknown,41,Bengaluru,Maharashtra,2024-01-10,Laptop,,1,599,,Delivered,8,False
739,Zachary Pham,M,41,Delhi,Karnataka,21/10/2023,Laptop,Electronics,-2,1499,Cash,Cancelled,5,
740,Rebecca Roberts,M,150,Delhi,Rajasthan,02-06-2024,,Accessories,3,1499,Cash,,3,True
741,Eric Weaver,M,,Jaipur,Rajasthan,2023-12-31,Printer,Electronics,1,-500,Card,,,True
742,Jacob Swanson,Unknown,150,Ahmedabad,Karnataka,17/08/2023,Phone,Electronics,-2,-500,Cash,,8,False
743,Tamara Lopez,M,30,Delhi,Karnataka,12-19-2023,Headphones,Accessories,2,-500,,,4,
744,Amanda Joseph,Female,-5,,Gujarat,2023-09-20,Phone,Electronics,1,1499,Crypto,Cancelled,3,
745,Daniel Smith,Male,22,Mumbai,Karnataka,12/03/2024,Printer,Electronics,3,599,Crypto,Pending,3,False
746,Shaun Bullock,Unknown,41,Ahmedabad,Rajasthan,06-06-2023,Tablet,Electronics,2,1499,Crypto,,3,False
747,Rita Torres,Female,30,Ahmedabad,Rajasthan,2024-03-31,Monitor,Electronics,1,29999,UPI,Delivered,8,False
748,,F,-5,Mumbai,Gujarat,21/10/2023,Monitor,Electronics,0,1499,Card,,8,
749,Jay Davis,Unknown,22,Bengaluru,Karnataka,08-18-2023,Mouse,Accessories,0,-500,Card,,5,
750,Stephen Johnson,Unknown,22,Delhi,Rajasthan,2023-01-24,Headphones,Accessories,-2,29999,Crypto,Delivered,-1,True
751,Gregory Pham,F,150,Delhi,Gujarat,09/04/2023,Laptop,Electronics,-2,599,UPI,Pending,3,False
752,Lisa Black,Female,150,Ahmedabad,Rajasthan,02-07-2024,Keyboard,Accessories,-2,29999,,Delivered,8,True
753,Kelly Thompson,Female,-5,Jaipur,Karnataka,2023-06-24,Printer,Electronics,3,-500,Cash,Delivered,3,True
754,,Unknown,,Delhi,Delhi,05/10/2023,Mouse,Accessories,3,599,Card,Cancelled,8,
755,Jonathan Mann,F,41,Delhi,Rajasthan,03-28-2023,Laptop,Electronics,1,29999,,Delivered,5,True
756,Corey Miller,Unknown,-5,Jaipur,,2023-07-31,Tablet,Electronics,1,1499,Card,Pending,8,
757,Eric Fisher,Male,41,Jaipur,Maharashtra,21/01/2024,Printer,Electronics,0,-500,UPI,,3,False
758,Kayla White,Male,41,Bengaluru,Karnataka,11-21-2023,Keyboard,Accessories,1,1499,Crypto,Pending,5,
759,Dalton Bowers,Male,150,Delhi,Delhi,2023-07-28,Headphones,Accessories,3,1499,Card,,-1,False
760,Barbara Sullivan,M,150,Mumbai,Delhi,22/01/2023,Laptop,Electronics,1,599,,Cancelled,,
761,Kenneth Hill,Unknown,30,Bengaluru,Karnataka,05-09-2023,Printer,Electronics,3,599,Card,Delivered,5,True
762,Manuel Miller,Female,150,Mumbai,Gujarat,2023-07-22,Phone,Electronics,2,29999,,Cancelled,5,
763,John Brown,Female,41,Mumbai,Delhi,20/08/2023,Monitor,Electronics,0,29999,UPI,Pending,3,
764,Joyce Newman,Male,30,Ahmedabad,Karnataka,09-01-2023,Laptop,Electronics,0,-500,Crypto,Delivered,3,
765,,Male,41,Ahmedabad,Karnataka,2023-01-16,Headphones,Accessories,3,-500,Card,Delivered,3,False
766,Kimberly Osborn,M,22,Delhi,Rajasthan,09/07/2023,Keyboard,Accessories,3,29999,Card,Delivered,-1,
767,Anthony Beard,Female,,Ahmedabad,Maharashtra,06-05-2023,Keyboard,Accessories,1,29999,,Pending,3,True
768,Robert Bradley,Male,41,Bengaluru,Karnataka,2024-02-25,Printer,Electronics,0,1499,Crypto,Pending,-1,
769,Jackie Vincent,Male,150,Delhi,Rajasthan,16/12/2023,Mouse,Accessories,2,29999,Crypto,Pending,-1,
770,Jessica Ward,Female,22,Bengaluru,Karnataka,02-05-2024,Monitor,Electronics,3,-500,UPI,,3,False
771,Justin Conrad,Unknown,22,Bengaluru,Gujarat,2023-08-10,Printer,Electronics,0,29999,Crypto,Delivered,4,True
772,Vincent Morgan,F,-5,Mumbai,Rajasthan,23/05/2023,Printer,Electronics,0,1499,Cash,Delivered,-1,True
773,Yesenia Gray,M,22,Delhi,Delhi,01-13-2024,Keyboard,Accessories,2,29999,Cash,Delivered,3,True
774,Morgan Schroeder,Male,150,Mumbai,Maharashtra,2023-09-03,Printer,Electronics,2,599,,Pending,5,True
775,Michael Flores,F,30,,Rajasthan,25/02/2024,Tablet,Electronics,-2,-500,UPI,,-1,True
776,Andrew Hayes,Male,-5,Mumbai,Rajasthan,02-13-2023,Laptop,Electronics,2,599,,Delivered,5,
777,Michelle Collins,Male,22,Jaipur,Karnataka,2023-11-17,,Electronics,1,29999,,,3,
778,Natasha Robinson,Female,150,Bengaluru,Rajasthan,21/01/2024,Printer,Electronics,0,-500,,,-1,
779,Emily Ho,Male,-5,Bengaluru,Maharashtra,02-21-2023,Tablet,,-2,1499,UPI,Delivered,,True
780,Cindy Garcia,F,,Delhi,Karnataka,2023-11-01,Phone,Electronics,2,29999,Cash,,8,
781,Angel Conley,Female,30,Delhi,Rajasthan,14/11/2023,Headphones,Accessories,1,1499,Cash,,-1,
782,,Unknown,150,Bengaluru,Delhi,01-22-2024,Tablet,Electronics,2,-500,Cash,Cancelled,5,False
783,,F,150,Delhi,,2024-05-11,Laptop,Electronics,1,1499,Crypto,Delivered,8,False
784,Andrew Johnson,Female,22,Mumbai,Delhi,11/04/2023,Keyboard,Accessories,0,-500,Crypto,Cancelled,-1,
785,Leslie Ramos,F,41,Ahmedabad,Maharashtra,05-08-2024,Tablet,Electronics,2,599,,Delivered,8,True
786,Allison Chandler,Female,30,Ahmedabad,Karnataka,2024-04-16,Laptop,Electronics,2,1499,,Cancelled,8,True
787,Michael Reed,Male,41,Jaipur,Rajasthan,24/07/2023,Mouse,Accessories,3,599,Crypto,Delivered,4,False
788,Jonathan Smith,F,41,Jaipur,Rajasthan,08-14-2023,Keyboard,Accessories,2,1499,Cash,Pending,4,False
789,Benjamin Adams,Unknown,150,Delhi,Delhi,2024-01-04,Mouse,Accessories,2,599,Card,Cancelled,3,True
790,William Lambert,M,22,Mumbai,Delhi,01/03/2024,Mouse,Accessories,3,-500,Card,Cancelled,5,
791,Kimberly Dixon,Male,22,Delhi,Delhi,03-29-2023,Printer,Electronics,2,1499,Crypto,,5,False
792,Brian Farley,Female,22,Bengaluru,Karnataka,2023-11-03,Printer,Electronics,2,29999,Card,Cancelled,4,True
793,Samuel Wright,Female,,Bengaluru,Karnataka,19/11/2023,Monitor,Electronics,0,1499,,Delivered,8,
794,Chelsea Burns,Female,150,Ahmedabad,Karnataka,11-11-2023,Phone,Electronics,3,-500,Crypto,,4,False
795,Hailey Reyes,F,-5,Ahmedabad,Gujarat,2023-12-31,Tablet,Electronics,3,-500,,Delivered,4,True
796,Dr. Travis Miller,M,30,Ahmedabad,Delhi,03/04/2024,Keyboard,Accessories,3,-500,,Pending,5,False
797,Gina Harding,Female,22,Mumbai,Gujarat,10-09-2023,Phone,Electronics,-2,29999,Card,Delivered,8,
798,Steven Mueller,M,-5,Ahmedabad,Gujarat,2023-11-15,Tablet,Electronics,0,29999,,Cancelled,,False
799,,Female,-5,Delhi,Maharashtra,15/07/2023,Laptop,Electronics,1,29999,UPI,Cancelled,-1,
800,Cassandra Hamilton,Unknown,30,Jaipur,Rajasthan,10-07-2023,Phone,Electronics,1,29999,UPI,Pending,5,True
801,Taylor Huang,Unknown,41,Mumbai,Delhi,2023-12-12,Tablet,Electronics,-2,1499,,Cancelled,3,False
802,Patrick Davis,M,-5,Bengaluru,Rajasthan,25/05/2023,Tablet,Electronics,0,1499,,Pending,4,
803,Austin Riggs,M,30,Bengaluru,Karnataka,01-19-2024,Keyboard,Accessories,-2,-500,,,5,True
804,Brandon Barber,M,-5,Delhi,Gujarat,2023-06-10,Keyboard,Accessories,0,599,Cash,Pending,-1,True
805,Christopher Barber III,M,41,Mumbai,Delhi,06/06/2023,Laptop,Electronics,0,-500,,,-1,False
806,Michael Tapia,F,,,Rajasthan,06-16-2023,Laptop,Electronics,2,1499,Cash,,8,True
807,Benjamin Taylor,Male,150,Ahmedabad,Delhi,2024-04-30,Printer,Electronics,0,599,Cash,,5,True
808,Beth Smith,F,30,Jaipur,Karnataka,29/03/2023,Phone,Electronics,0,599,Card,Pending,3,False
809,Michelle Hines,Female,41,Bengaluru,Rajasthan,05-26-2023,Keyboard,Accessories,0,599,Cash,Delivered,4,False
810,John King,M,30,Jaipur,,2024-03-16,Printer,Electronics,2,-500,,Delivered,8,True
811,Betty Ayala,Unknown,-5,Ahmedabad,Delhi,08/03/2023,Keyboard,Accessories,-2,29999,Crypto,Pending,-1,
812,,Unknown,30,Jaipur,Delhi,12-17-2023,Headphones,Accessories,0,599,,Pending,-1,False
813,Mary Molina,M,-5,Bengaluru,Rajasthan,2024-04-11,Headphones,Accessories,1,29999,,,5,
814,Corey Greene,M,150,Delhi,Gujarat,07/03/2024,,Electronics,2,1499,Crypto,,8,False
815,Mary Mckee,F,22,Ahmedabad,Rajasthan,04-11-2024,Mouse,Accessories,2,1499,Cash,Cancelled,3,
816,,M,-5,Bengaluru,Rajasthan,2024-01-07,Keyboard,Accessories,3,599,UPI,Cancelled,8,False
817,Cole Manning,Female,150,Jaipur,Gujarat,26/03/2023,Monitor,Electronics,1,599,,,,False
818,Richard Daniels,Female,-5,Jaipur,Rajasthan,06-25-2023,Printer,Electronics,3,599,,Pending,5,
819,Alexis Lopez DVM,M,,Ahmedabad,Rajasthan,2024-01-19,Headphones,Accessories,1,1499,,,4,False
820,John Summers,Female,30,Jaipur,Karnataka,25/02/2024,Monitor,,1,1499,Cash,Delivered,-1,
821,Andrew Clark,Male,22,Mumbai,Delhi,07-20-2023,Mouse,Accessories,0,29999,Card,Pending,3,
822,Theresa Houston,M,22,Bengaluru,Rajasthan,2023-09-30,Keyboard,Accessories,0,29999,,Delivered,-1,True
823,Clinton Coleman,Female,30,Mumbai,Delhi,25/01/2023,Printer,Electronics,2,599,UPI,,3,True
824,Darren Fisher,Male,30,Jaipur,Delhi,06-22-2023,Keyboard,Accessories,2,599,,Delivered,5,False
825,Cassandra Taylor,F,30,Bengaluru,Gujarat,2023-10-15,Keyboard,Accessories,0,599,Card,Pending,3,False
826,Gregory Holmes,Male,-5,Mumbai,Rajasthan,15/06/2023,Mouse,Accessories,0,1499,,Pending,3,
827,Danielle Graves,F,41,Jaipur,Rajasthan,02-22-2024,Monitor,Electronics,2,-500,Cash,,3,
828,Caleb Galloway,Unknown,22,Bengaluru,Maharashtra,2023-10-02,Mouse,Accessories,0,1499,Cash,Pending,5,
829,Michael Cantu,Unknown,22,Bengaluru,Karnataka,04/09/2023,Phone,Electronics,0,-500,Crypto,Pending,-1,
830,Jacob Flores,Female,22,Bengaluru,Rajasthan,12-27-2023,Laptop,Electronics,3,1499,,,4,
831,Monica Turner,Female,41,Ahmedabad,Maharashtra,2023-02-10,Laptop,Electronics,2,1499,,Pending,3,True
832,Amber Jones,Unknown,,Delhi,Maharashtra,17/04/2024,Headphones,Accessories,3,599,Crypto,,5,True
833,,Unknown,30,Delhi,Karnataka,04-28-2023,Tablet,Electronics,1,1499,,Pending,-1,False
834,Jennifer Salazar,Female,-5,Jaipur,Rajasthan,2023-09-24,Tablet,Electronics,0,599,Card,Delivered,4,True
835,Thomas Taylor,Female,150,Bengaluru,Delhi,06/03/2023,Phone,Electronics,2,599,,,5,True
836,Anthony Phillips,Female,-5,Delhi,Karnataka,01-05-2024,Keyboard,Accessories,2,29999,Cash,,,
837,Jessica Beck,M,22,,,2023-04-14,Monitor,Electronics,3,-500,,Pending,8,False
838,Wesley Lloyd,Female,-5,Jaipur,Gujarat,05/08/2023,Printer,Electronics,0,599,Cash,Pending,-1,
839,Joy Jackson,M,-5,Mumbai,Gujarat,03-31-2023,Monitor,Electronics,3,-500,Crypto,,3,False
840,Jonathan Hunter,Female,30,Delhi,Rajasthan,2023-03-11,Headphones,Accessories,1,29999,,,8,False
841,,M,-5,Mumbai,Karnataka,11/05/2024,Tablet,Electronics,1,-500,UPI,Delivered,8,
842,Paul Curtis,M,41,Mumbai,Karnataka,03-25-2023,Keyboard,Accessories,0,29999,,Delivered,8,False
843,Troy Brown,Female,-5,Jaipur,Maharashtra,2024-01-12,Keyboard,Accessories,1,1499,Cash,,4,False
844,Aaron Morton,Male,22,Jaipur,Gujarat,07/05/2023,Mouse,Accessories,0,599,Crypto,Pending,8,True
845,Dominic Farley,Unknown,,Mumbai,Karnataka,02-29-2024,Printer,Electronics,-2,-500,Crypto,Cancelled,8,
846,Caleb Sanchez,Male,150,Mumbai,Delhi,2024-03-21,Phone,Electronics,3,1499,,,5,True
847,Timothy Davis,Male,22,Jaipur,Gujarat,28/03/2023,Headphones,Accessories,-2,-500,,Cancelled,8,True
848,Brian Delgado,Female,30,Delhi,Gujarat,04-01-2023,Tablet,Electronics,2,599,,Pending,4,True
849,Michael Miller,Female,41,Ahmedabad,Gujarat,2023-01-31,Mouse,Accessories,-2,599,,Pending,3,False
850,,Male,41,Jaipur,Maharashtra,13/02/2023,Printer,Electronics,1,1499,,,3,True
851,Kenneth Morgan,Male,150,Jaipur,Rajasthan,02-01-2023,,Electronics,2,599,,Cancelled,8,False
852,Steven English,F,-5,Mumbai,Maharashtra,2024-01-23,Tablet,Electronics,3,29999,Card,Cancelled,8,False
853,Brian Fisher,Unknown,41,Jaipur,Rajasthan,09/11/2023,Laptop,Electronics,0,-500,,Pending,3,
854,Sandra Roberts,Female,41,Ahmedabad,Karnataka,03-04-2023,Monitor,Electronics,0,-500,,Pending,3,
855,Robert King,Male,41,Jaipur,Maharashtra,2024-05-05,Tablet,Electronics,0,1499,Crypto,,,False
856,Richard Lee,Unknown,-5,Ahmedabad,Rajasthan,14/01/2024,Phone,Electronics,0,29999,Crypto,Pending,4,
857,Joseph Ramirez,Female,-5,Jaipur,Maharashtra,03-24-2024,Laptop,Electronics,-2,-500,Card,,3,False
858,Joseph Young,Female,,Delhi,Delhi,2023-12-06,Keyboard,Accessories,1,599,,Delivered,4,False
859,Sherri Smith,Unknown,30,Mumbai,Gujarat,07/04/2024,Printer,Electronics,1,1499,Crypto,,3,
860,Jessica Harris,F,150,Jaipur,Maharashtra,06-20-2023,Keyboard,Accessories,0,-500,,,4,True
861,Madison Bennett,Unknown,22,Jaipur,Rajasthan,2023-05-13,Phone,,3,1499,,Delivered,-1,False
862,Eric Fletcher,M,150,Jaipur,Maharashtra,07/03/2023,Tablet,Electronics,1,1499,,,5,False
863,Dr. Elizabeth Bell MD,F,150,Bengaluru,Delhi,02-13-2024,Mouse,Accessories,1,-500,UPI,,5,True
864,Vincent Martinez,Female,-5,Ahmedabad,,2024-02-22,Monitor,Electronics,2,29999,Card,Delivered,-1,False
865,Kenneth Morton,Unknown,150,Ahmedabad,Delhi,08/06/2023,Phone,Electronics,0,29999,,,3,False
866,Michael Brown,Female,22,Delhi,Gujarat,03-20-2023,Keyboard,Accessories,0,29999,,Pending,3,
867,,M,-5,Mumbai,Gujarat,2023-07-20,Tablet,Electronics,0,599,Crypto,Cancelled,5,
868,Samuel Brown,F,-5,,Rajasthan,17/04/2024,Keyboard,Accessories,2,29999,Crypto,Delivered,5,False
869,Elizabeth Lane,F,30,Ahmedabad,Gujarat,12-02-2023,Mouse,Accessories,3,1499,Card,Pending,4,
870,,Unknown,150,Jaipur,Delhi,2023-11-30,Laptop,Electronics,0,-500,,Pending,3,True
871,Jessica Pruitt,Female,,Jaipur,Rajasthan,02/07/2023,Headphones,Accessories,-2,29999,Crypto,,4,
872,Melissa Wright,Female,22,Jaipur,Delhi,01-05-2024,Printer,Electronics,0,-500,Cash,Pending,8,
873,Mary Murray,M,-5,Mumbai,Gujarat,2024-02-12,Phone,Electronics,3,599,UPI,Delivered,3,True
874,Nicole Smith,Male,150,Bengaluru,Karnataka,08/09/2023,Keyboard,Accessories,0,29999,,Delivered,,
875,Margaret Barnes,M,-5,Mumbai,Karnataka,04-03-2023,Printer,Electronics,2,599,Cash,Delivered,-1,True
876,David Novak,M,150,Bengaluru,Karnataka,2023-07-27,Laptop,Electronics,0,599,Crypto,Delivered,4,
877,Kelsey Davis,Female,150,Delhi,Rajasthan,04/04/2024,Phone,Electronics,-2,-500,Cash,Delivered,3,True
878,Lori Zhang,Female,22,Bengaluru,Maharashtra,10-22-2023,Keyboard,Accessories,1,599,UPI,Cancelled,5,
879,Patricia Arnold,Male,30,Mumbai,Rajasthan,2023-03-29,Printer,Electronics,-2,29999,,,4,
880,Jessica Hernandez,F,41,Bengaluru,Karnataka,09/09/2023,Tablet,Electronics,-2,1499,,Delivered,3,True
881,Jennifer Garcia,Female,41,Delhi,Delhi,01-19-2023,Keyboard,Accessories,-2,1499,Crypto,Cancelled,5,True
882,Bethany Collins,Male,150,Mumbai,Maharashtra,2024-01-09,Printer,Electronics,0,1499,,,3,False
883,Carrie Bowman,Female,150,Delhi,Rajasthan,13/12/2023,Printer,Electronics,3,1499,,Cancelled,-1,
884,,M,,Delhi,Maharashtra,11-28-2023,Mouse,Accessories,0,-500,UPI,Pending,3,False
885,Krista Larson,F,-5,Jaipur,Maharashtra,2023-03-05,Phone,Electronics,1,29999,Cash,Cancelled,4,True
886,Derek Peterson,Male,-5,Delhi,Gujarat,21/05/2023,Laptop,Electronics,1,599,Card,Cancelled,-1,False
887,Sandra Scott,F,41,Bengaluru,Maharashtra,02-18-2023,Tablet,Electronics,-2,599,UPI,Pending,5,False
888,Jeffrey Burns,F,150,Bengaluru,Gujarat,2023-04-03,,Electronics,0,1499,Cash,Delivered,-1,
889,April Dennis,Female,-5,Bengaluru,Maharashtra,21/03/2023,Mouse,Accessories,1,29999,,Pending,-1,False
890,Heather Vasquez,Female,-5,Mumbai,Gujarat,12-28-2023,Headphones,Accessories,-2,29999,Cash,,-1,
891,Melanie Jordan,Unknown,22,Mumbai,,2024-03-27,Keyboard,Accessories,0,29999,UPI,Delivered,3,
892,Thomas Henderson,Female,150,Jaipur,Rajasthan,03/05/2023,Phone,Electronics,3,-500,UPI,,-1,
893,Scott Nelson,M,150,Bengaluru,Rajasthan,03-11-2023,Headphones,Accessories,0,599,Crypto,Pending,,
894,Joshua Murphy,F,41,Delhi,Karnataka,2023-01-04,Printer,Electronics,-2,599,Crypto,,4,
895,Clayton Pearson MD,Female,22,Mumbai,Delhi,21/04/2024,Keyboard,Accessories,-2,29999,UPI,,8,False
896,Manuel Williams,Male,41,Delhi,Karnataka,03-29-2023,Tablet,Electronics,1,29999,Cash,,5,False
897,Charles Crawford,F,,Ahmedabad,Delhi,2023-04-20,Laptop,Electronics,3,599,,,3,False
898,Michael Benjamin,Unknown,41,Mumbai,Rajasthan,04/01/2023,Headphones,Accessories,1,29999,,Pending,8,False
899,,M,-5,,Delhi,01-05-2023,Phone,Electronics,1,1499,,Delivered,8,True
900,Kelly Brown,Female,-5,Ahmedabad,Maharashtra,2023-03-21,Monitor,Electronics,3,29999,,Pending,-1,False
901,,M,30,Delhi,Maharashtra,25/02/2023,Headphones,Accessories,0,599,Cash,Pending,3,True
902,Cheryl Farmer,Female,-5,Ahmedabad,Maharashtra,05-26-2023,Laptop,,1,1499,,Pending,8,
903,Donald Moody,M,-5,Bengaluru,Gujarat,2023-05-17,Phone,Electronics,2,29999,,,4,True
904,Susan Li,Male,30,Delhi,Maharashtra,05/05/2024,Phone,Electronics,-2,599,,Pending,3,
905,Tammy Kline,M,150,Jaipur,Gujarat,02-29-2024,Tablet,Electronics,0,29999,Cash,,3,False
906,Molly Li,F,30,Delhi,Maharashtra,2023-05-07,Mouse,Accessories,1,29999,,Pending,8,True
907,David Mitchell,F,150,Delhi,Delhi,31/08/2023,Phone,Electronics,-2,1499,Card,Delivered,4,False
908,Donald Bryant,Female,30,Ahmedabad,Rajasthan,01-20-2023,Monitor,Electronics,-2,1499,UPI,Delivered,8,False
909,Melissa Carlson,Female,30,Mumbai,Gujarat,2023-09-26,Monitor,Electronics,0,599,Crypto,,3,False
910,Christopher Martin,Unknown,,Mumbai,Maharashtra,26/02/2023,Monitor,Electronics,0,1499,Cash,Delivered,4,True
911,Meredith Francis,Unknown,30,Mumbai,Gujarat,01-01-2023,Laptop,Electronics,3,599,,Pending,5,False
912,Emily Wilcox,Unknown,22,Jaipur,Rajasthan,2023-07-06,Tablet,Electronics,-2,1499,Cash,Cancelled,,
913,Mr. Mark Carter,F,150,Bengaluru,Maharashtra,19/02/2024,Tablet,Electronics,2,29999,Card,,3,True
914,Michelle Rodriguez,Male,150,Delhi,Delhi,03-08-2023,Phone,Electronics,0,599,UPI,Cancelled,5,
915,Mike Smith,F,30,Jaipur,Delhi,2023-08-31,Keyboard,Accessories,2,-500,Crypto,Cancelled,-1,False
916,Tanya Frazier,M,22,Ahmedabad,Rajasthan,03/04/2024,Tablet,Electronics,0,-500,Crypto,Delivered,4,
917,Michael Brooks,Unknown,22,Bengaluru,Rajasthan,05-21-2023,Mouse,Accessories,2,-500,,Delivered,4,False
918,,F,-5,Ahmedabad,,2024-01-20,Printer,Electronics,-2,29999,Card,Pending,3,True
919,Christian Woodard,F,22,Bengaluru,Gujarat,20/10/2023,Keyboard,Accessories,-2,29999,Cash,Pending,5,
920,Sara Rosales,Female,30,Jaipur,Karnataka,05-18-2023,Phone,Electronics,2,29999,UPI,Pending,5,True
921,Randy Browning,Female,30,Bengaluru,Rajasthan,2023-05-19,Laptop,Electronics,1,29999,,Cancelled,5,True
922,Amy Thompson,Female,-5,Bengaluru,Maharashtra,29/04/2024,Monitor,Electronics,3,599,,Delivered,5,True
923,Sara Blankenship,Female,,Mumbai,Rajasthan,01-10-2024,Monitor,Electronics,-2,599,,,5,
924,Maria Brown,M,30,Mumbai,Maharashtra,2023-11-21,Keyboard,Accessories,2,-500,Card,,4,
925,William Williams,Unknown,30,Ahmedabad,Rajasthan,07/01/2024,,Electronics,0,1499,,Pending,4,True
926,Dr. Cynthia Bolton,Female,41,Jaipur,Maharashtra,10-19-2023,Headphones,Accessories,2,1499,,Pending,3,True
927,Justin Brown,Female,-5,Ahmedabad,Rajasthan,2023-02-06,Printer,Electronics,-2,1499,,Delivered,-1,True
928,,Male,22,Jaipur,Rajasthan,13/07/2023,Printer,Electronics,2,1499,UPI,Cancelled,4,
929,Patrick Buchanan,Male,22,Bengaluru,Maharashtra,11-04-2023,Laptop,Electronics,1,1499,Card,,-1,False
930,Christie Thompson,Unknown,41,,Gujarat,2024-02-22,Mouse,Accessories,2,1499,UPI,Cancelled,-1,True
931,Abigail Gonzales,Male,150,Mumbai,Rajasthan,11/01/2023,Laptop,Electronics,-2,-500,Card,Delivered,,True
932,Ryan Johnson,M,-5,Delhi,Maharashtra,01-13-2023,Keyboard,Accessories,3,1499,,,3,False
933,Trevor Arnold,Female,22,Mumbai,Maharashtra,2023-03-28,Phone,Electronics,1,29999,UPI,Cancelled,3,True
934,Meghan Jenkins,Female,-5,Bengaluru,Maharashtra,06/11/2023,Mouse,Accessories,-2,1499,,,4,
935,,F,41,Mumbai,Rajasthan,12-18-2023,Monitor,Electronics,3,-500,,Cancelled,5,
