order_id,customer_fullname,gender,age,city,state,order_date,product,category,quantity,unit_price,payment_mode,delivery_status,rating,Total_amount,is_delivered
709,Ricardo Brown,Female,30,Ahmedabad,Karnataka,13/05/2024,Headphones,Accessories,0,599,Cash,unknown,8,0,0
710,David Maxwell,Unknown,30,Delhi,Maharashtra,04-09-2024,Headphones,Accessories,2,500,Cash,Delivered,0,1000,1
711,Jordan Anderson,F,22,Bengaluru,Gujarat,2024-04-14,Laptop,Electronics,0,599,unknown,Cancelled,5,0,0
712,Alicia Brown,F,22,Jaipur,Gujarat,27/10/2023,Phone,Electronics,2,1499,unknown,Delivered,3,2998,1
713,Victor George,Unknown,150,unknown,Gujarat,03-24-2024,Monitor,Electronics,0,29999,Cash,Pending,4,0,0
715,Charles Oneill,M,49,Bengaluru,Gujarat,02/09/2023,Headphones,Accessories,3,29999,unknown,unknown,5,89997,0
716,Matthew Thompson,Male,30,Jaipur,Rajasthan,03-06-2023,Mouse,Accessories,2,599,Card,unknown,4,1198,0
717,Candace Graham,F,30,Jaipur,Maharashtra,2023-05-04,Printer,Electronics,0,1499,unknown,unknown,3,0,0
718,Steve Smith,M,-5,Ahmedabad,Rajasthan,27/03/2023,Mouse,Accessories,0,1499,Card,Cancelled,0,0,0
719,Robert Smith,Male,22,Ahmedabad,Gujarat,01-27-2023,Tablet,Electronics,0,29999,UPI,unknown,8,0,0
720,Virginia Johnson,Female,22,Bengaluru,Rajasthan,2023-09-20,Headphones,Accessories,0,29999,Crypto,Delivered,5,0,1
721,Tiffany Hayes,Male,-5,Bengaluru,Maharashtra,02/08/2023,Headphones,Accessories,0,500,UPI,Pending,5,0,0
722,Heather Lane,Unknown,-5,Delhi,Karnataka,04-09-2023,Headphones,Accessories,2,29999,Crypto,unknown,3,59998,0
723,Laura Klein,M,-5,Mumbai,Gujarat,2024-03-28,Monitor,Electronics,2,1499,Cash,Delivered,8,2998,1
724,Michael Riggs,Female,150,Ahmedabad,Rajasthan,30/03/2023,Keyboard,Accessories,0,500,Cash,Pending,4,0,0
726,Cole Swanson,Male,150,Delhi,Gujarat,2023-11-13,Keyboard,Accessories,3,29999,Cash,Delivered,0,89997,1
727,Lynn Weiss,F,150,Jaipur,Rajasthan,03/04/2024,Mouse,Accessories,0,500,UPI,Delivered,0,0,1
728,Jake Cook,F,49,Jaipur,Karnataka,02-05-2024,Phone,Electronics,1,1499,unknown,Delivered,4,1499,1
729,Katherine Williams,M,150,Ahmedabad,unknown,2023-03-22,Monitor,Electronics,1,1499,unknown,Cancelled,5,1499,0
730,Anthony Rodriguez,M,-5,Jaipur,Delhi,04/03/2023,Keyboard,Accessories,0,29999,Cash,Pending,3,0,0
732,Daniel Sanchez,F,41,Jaipur,Gujarat,2024-04-04,Headphones,Accessories,2,599,unknown,Delivered,3,1198,1
733,Jacob Baxter,Female,-5,Jaipur,Gujarat,11/06/2023,Printer,Electronics,1,1499,Crypto,Delivered,0,1499,1
734,Linda Willis,F,41,Mumbai,Maharashtra,08-03-2023,Printer,Electronics,1,29999,Crypto,Pending,8,29999,0
735,Suzanne Miller,F,150,Bengaluru,Gujarat,2023-11-26,Keyboard,Accessories,3,500,Card,Cancelled,3,1500,0
736,Alison Reyes,M,30,Bengaluru,Karnataka,03/10/2023,Tablet,Electronics,3,1499,UPI,Cancelled,0,4497,0
737,Kelly Sanford,Male,22,Bengaluru,Karnataka,01-23-2024,Mouse,Accessories,3,1499,Cash,unknown,0,4497,0
738,Joseph Estrada,Unknown,41,Bengaluru,Maharashtra,2024-01-10,Laptop,unknown,1,599,unknown,Delivered,8,599,1
739,Zachary Pham,M,41,Delhi,Karnataka,21/10/2023,Laptop,Electronics,0,1499,Cash,Cancelled,5,0,0
740,Rebecca Roberts,M,150,Delhi,Rajasthan,02-06-2024,unknown,Accessories,3,1499,Cash,unknown,3,4497,0
741,Eric Weaver,M,49,Jaipur,Rajasthan,2023-12-31,Printer,Electronics,1,500,Card,unknown,3,500,0
742,Jacob Swanson,Unknown,150,Ahmedabad,Karnataka,17/08/2023,Phone,Electronics,0,500,Cash,unknown,8,0,0
743,Tamara Lopez,M,30,Delhi,Karnataka,12-19-2023,Headphones,Accessories,2,500,unknown,unknown,4,1000,0
744,Amanda Joseph,Female,-5,unknown,Gujarat,2023-09-20,Phone,Electronics,1,1499,Crypto,Cancelled,3,1499,0
745,Daniel Smith,Male,22,Mumbai,Karnataka,12/03/2024,Printer,Electronics,3,599,Crypto,Pending,3,1797,0
746,Shaun Bullock,Unknown,41,Ahmedabad,Rajasthan,06-06-2023,Tablet,Electronics,2,1499,Crypto,unknown,3,2998,0
747,Rita Torres,Female,30,Ahmedabad,Rajasthan,2024-03-31,Monitor,Electronics,1,29999,UPI,Delivered,8,29999,1
749,Jay Davis,Unknown,22,Bengaluru,Karnataka,08-18-2023,Mouse,Accessories,0,500,Card,unknown,5,0,0
750,Stephen Johnson,Unknown,22,Delhi,Rajasthan,2023-01-24,Headphones,Accessories,0,29999,Crypto,Delivered,0,0,1
751,Gregory Pham,F,150,Delhi,Gujarat,09/04/2023,Laptop,Electronics,0,599,UPI,Pending,3,0,0
752,Lisa Black,Female,150,Ahmedabad,Rajasthan,02-07-2024,Keyboard,Accessories,0,29999,unknown,Delivered,8,0,1
753,Kelly Thompson,Female,-5,Jaipur,Karnataka,2023-06-24,Printer,Electronics,3,500,Cash,Delivered,3,1500,1
755,Jonathan Mann,F,41,Delhi,Rajasthan,03-28-2023,Laptop,Electronics,1,29999,unknown,Delivered,5,29999,1
756,Corey Miller,Unknown,-5,Jaipur,unknown,2023-07-31,Tablet,Electronics,1,1499,Card,Pending,8,1499,0
757,Eric Fisher,Male,41,Jaipur,Maharashtra,21/01/2024,Printer,Electronics,0,500,UPI,unknown,3,0,0
758,Kayla White,Male,41,Bengaluru,Karnataka,11-21-2023,Keyboard,Accessories,1,1499,Crypto,Pending,5,1499,0
759,Dalton Bowers,Male,150,Delhi,Delhi,2023-07-28,Headphones,Accessories,3,1499,Card,unknown,0,4497,0
760,Barbara Sullivan,M,150,Mumbai,Delhi,22/01/2023,Laptop,Electronics,1,599,unknown,Cancelled,3,599,0
761,Kenneth Hill,Unknown,30,Bengaluru,Karnataka,05-09-2023,Printer,Electronics,3,599,Card,Delivered,5,1797,1
762,Manuel Miller,Female,150,Mumbai,Gujarat,2023-07-22,Phone,Electronics,2,29999,unknown,Cancelled,5,59998,0
763,John Brown,Female,41,Mumbai,Delhi,20/08/2023,Monitor,Electronics,0,29999,UPI,Pending,3,0,0
764,Joyce Newman,Male,30,Ahmedabad,Karnataka,09-01-2023,Laptop,Electronics,0,500,Crypto,Delivered,3,0,1
766,Kimberly Osborn,M,22,Delhi,Rajasthan,09/07/2023,Keyboard,Accessories,3,29999,Card,Delivered,0,89997,1
767,Anthony Beard,Female,49,Ahmedabad,Maharashtra,06-05-2023,Keyboard,Accessories,1,29999,unknown,Pending,3,29999,0
768,Robert Bradley,Male,41,Bengaluru,Karnataka,2024-02-25,Printer,Electronics,0,1499,Crypto,Pending,0,0,0
769,Jackie Vincent,Male,150,Delhi,Rajasthan,16/12/2023,Mouse,Accessories,2,29999,Crypto,Pending,0,59998,0
770,Jessica Ward,Female,22,Bengaluru,Karnataka,02-05-2024,Monitor,Electronics,3,500,UPI,unknown,3,1500,0
771,Justin Conrad,Unknown,22,Bengaluru,Gujarat,2023-08-10,Printer,Electronics,0,29999,Crypto,Delivered,4,0,1
772,Vincent Morgan,F,-5,Mumbai,Rajasthan,23/05/2023,Printer,Electronics,0,1499,Cash,Delivered,0,0,1
773,Yesenia Gray,M,22,Delhi,Delhi,01-13-2024,Keyboard,Accessories,2,29999,Cash,Delivered,3,59998,1
774,Morgan Schroeder,Male,150,Mumbai,Maharashtra,2023-09-03,Printer,Electronics,2,599,unknown,Pending,5,1198,0
775,Michael Flores,F,30,unknown,Rajasthan,25/02/2024,Tablet,Electronics,0,500,UPI,unknown,0,0,0
776,Andrew Hayes,Male,-5,Mumbai,Rajasthan,02-13-2023,Laptop,Electronics,2,599,unknown,Delivered,5,1198,1
777,Michelle Collins,Male,22,Jaipur,Karnataka,2023-11-17,unknown,Electronics,1,29999,unknown,unknown,3,29999,0
778,Natasha Robinson,Female,150,Bengaluru,Rajasthan,21/01/2024,Printer,Electronics,0,500,unknown,unknown,0,0,0
779,Emily Ho,Male,-5,Bengaluru,Maharashtra,02-21-2023,Tablet,unknown,0,1499,UPI,Delivered,3,0,1
780,Cindy Garcia,F,49,Delhi,Karnataka,2023-11-01,Phone,Electronics,2,29999,Cash,unknown,8,59998,0
781,Angel Conley,Female,30,Delhi,Rajasthan,14/11/2023,Headphones,Accessories,1,1499,Cash,unknown,0,1499,0
784,Andrew Johnson,Female,22,Mumbai,Delhi,11/04/2023,Keyboard,Accessories,0,500,Crypto,Cancelled,0,0,0
785,Leslie Ramos,F,41,Ahmedabad,Maharashtra,05-08-2024,Tablet,Electronics,2,599,unknown,Delivered,8,1198,1
786,Allison Chandler,Female,30,Ahmedabad,Karnataka,2024-04-16,Laptop,Electronics,2,1499,unknown,Cancelled,8,2998,0
787,Michael Reed,Male,41,Jaipur,Rajasthan,24/07/2023,Mouse,Accessories,3,599,Crypto,Delivered,4,1797,1
788,Jonathan Smith,F,41,Jaipur,Rajasthan,08-14-2023,Keyboard,Accessories,2,1499,Cash,Pending,4,2998,0
789,Benjamin Adams,Unknown,150,Delhi,Delhi,2024-01-04,Mouse,Accessories,2,599,Card,Cancelled,3,1198,0
790,William Lambert,M,22,Mumbai,Delhi,01/03/2024,Mouse,Accessories,3,500,Card,Cancelled,5,1500,0
791,Kimberly Dixon,Male,22,Delhi,Delhi,03-29-2023,Printer,Electronics,2,1499,Crypto,unknown,5,2998,0
792,Brian Farley,Female,22,Bengaluru,Karnataka,2023-11-03,Printer,Electronics,2,29999,Card,Cancelled,4,59998,0
793,Samuel Wright,Female,49,Bengaluru,Karnataka,19/11/2023,Monitor,Electronics,0,1499,unknown,Delivered,8,0,1
794,Chelsea Burns,Female,150,Ahmedabad,Karnataka,11-11-2023,Phone,Electronics,3,500,Crypto,unknown,4,1500,0
795,Hailey Reyes,F,-5,Ahmedabad,Gujarat,2023-12-31,Tablet,Electronics,3,500,unknown,Delivered,4,1500,1
796,Dr. Travis Miller,M,30,Ahmedabad,Delhi,03/04/2024,Keyboard,Accessories,3,500,unknown,Pending,5,1500,0
797,Gina Harding,Female,22,Mumbai,Gujarat,10-09-2023,Phone,Electronics,0,29999,Card,Delivered,8,0,1
798,Steven Mueller,M,-5,Ahmedabad,Gujarat,2023-11-15,Tablet,Electronics,0,29999,unknown,Cancelled,3,0,0
800,Cassandra Hamilton,Unknown,30,Jaipur,Rajasthan,10-07-2023,Phone,Electronics,1,29999,UPI,Pending,5,29999,0
801,Taylor Huang,Unknown,41,Mumbai,Delhi,2023-12-12,Tablet,Electronics,0,1499,unknown,Cancelled,3,0,0
802,Patrick Davis,M,-5,Bengaluru,Rajasthan,25/05/2023,Tablet,Electronics,0,1499,unknown,Pending,4,0,0
803,Austin Riggs,M,30,Bengaluru,Karnataka,01-19-2024,Keyboard,Accessories,0,500,unknown,unknown,5,0,0
804,Brandon Barber,M,-5,Delhi,Gujarat,2023-06-10,Keyboard,Accessories,0,599,Cash,Pending,0,0,0
805,Christopher Barber III,M,41,Mumbai,Delhi,06/06/2023,Laptop,Electronics,0,500,unknown,unknown,0,0,0
806,Michael Tapia,F,49,unknown,Rajasthan,06-16-2023,Laptop,Electronics,2,1499,Cash,unknown,8,2998,0
807,Benjamin Taylor,Male,150,Ahmedabad,Delhi,2024-04-30,Printer,Electronics,0,599,Cash,unknown,5,0,0
808,Beth Smith,F,30,Jaipur,Karnataka,29/03/2023,Phone,Electronics,0,599,Card,Pending,3,0,0
809,Michelle Hines,Female,41,Bengaluru,Rajasthan,05-26-2023,Keyboard,Accessories,0,599,Cash,Delivered,4,0,1
810,John King,M,30,Jaipur,unknown,2024-03-16,Printer,Electronics,2,500,unknown,Delivered,8,1000,1
811,Betty Ayala,Unknown,-5,Ahmedabad,Delhi,08/03/2023,Keyboard,Accessories,0,29999,Crypto,Pending,0,0,0
813,Mary Molina,M,-5,Bengaluru,Rajasthan,2024-04-11,Headphones,Accessories,1,29999,unknown,unknown,5,29999,0
814,Corey Greene,M,150,Delhi,Gujarat,07/03/2024,unknown,Electronics,2,1499,Crypto,unknown,8,2998,0
815,Mary Mckee,F,22,Ahmedabad,Rajasthan,04-11-2024,Mouse,Accessories,2,1499,Cash,Cancelled,3,2998,0
817,Cole Manning,Female,150,Jaipur,Gujarat,26/03/2023,Monitor,Electronics,1,599,unknown,unknown,3,599,0
818,Richard Daniels,Female,-5,Jaipur,Rajasthan,06-25-2023,Printer,Electronics,3,599,unknown,Pending,5,1797,0
819,Alexis Lopez DVM,M,49,Ahmedabad,Rajasthan,2024-01-19,Headphones,Accessories,1,1499,unknown,unknown,4,1499,0
820,John Summers,Female,30,Jaipur,Karnataka,25/02/2024,Monitor,unknown,1,1499,Cash,Delivered,0,1499,1
821,Andrew Clark,Male,22,Mumbai,Delhi,07-20-2023,Mouse,Accessories,0,29999,Card,Pending,3,0,0
822,Theresa Houston,M,22,Bengaluru,Rajasthan,2023-09-30,Keyboard,Accessories,0,29999,unknown,Delivered,0,0,1
823,Clinton Coleman,Female,30,Mumbai,Delhi,25/01/2023,Printer,Electronics,2,599,UPI,unknown,3,1198,0
824,Darren Fisher,Male,30,Jaipur,Delhi,06-22-2023,Keyboard,Accessories,2,599,unknown,Delivered,5,1198,1
825,Cassandra Taylor,F,30,Bengaluru,Gujarat,2023-10-15,Keyboard,Accessories,0,599,Card,Pending,3,0,0
826,Gregory Holmes,Male,-5,Mumbai,Rajasthan,15/06/2023,Mouse,Accessories,0,1499,unknown,Pending,3,0,0
827,Danielle Graves,F,41,Jaipur,Rajasthan,02-22-2024,Monitor,Electronics,2,500,Cash,unknown,3,1000,0
828,Caleb Galloway,Unknown,22,Bengaluru,Maharashtra,2023-10-02,Mouse,Accessories,0,1499,Cash,Pending,5,0,0
829,Michael Cantu,Unknown,22,Bengaluru,Karnataka,04/09/2023,Phone,Electronics,0,500,Crypto,Pending,0,0,0
830,Jacob Flores,Female,22,Bengaluru,Rajasthan,12-27-2023,Laptop,Electronics,3,1499,unknown,unknown,4,4497,0
831,Monica Turner,Female,41,Ahmedabad,Maharashtra,2023-02-10,Laptop,Electronics,2,1499,unknown,Pending,3,2998,0
832,Amber Jones,Unknown,49,Delhi,Maharashtra,17/04/2024,Headphones,Accessories,3,599,Crypto,unknown,5,1797,0
834,Jennifer Salazar,Female,-5,Jaipur,Rajasthan,2023-09-24,Tablet,Electronics,0,599,Card,Delivered,4,0,1
835,Thomas Taylor,Female,150,Bengaluru,Delhi,06/03/2023,Phone,Electronics,2,599,unknown,unknown,5,1198,0
836,Anthony Phillips,Female,-5,Delhi,Karnataka,01-05-2024,Keyboard,Accessories,2,29999,Cash,unknown,3,59998,0
837,Jessica Beck,M,22,unknown,unknown,2023-04-14,Monitor,Electronics,3,500,unknown,Pending,8,1500,0
838,Wesley Lloyd,Female,-5,Jaipur,Gujarat,05/08/2023,Printer,Electronics,0,599,Cash,Pending,0,0,0
839,Joy Jackson,M,-5,Mumbai,Gujarat,03-31-2023,Monitor,Electronics,3,500,Crypto,unknown,3,1500,0
840,Jonathan Hunter,Female,30,Delhi,Rajasthan,2023-03-11,Headphones,Accessories,1,29999,unknown,unknown,8,29999,0
842,Paul Curtis,M,41,Mumbai,Karnataka,03-25-2023,Keyboard,Accessories,0,29999,unknown,Delivered,8,0,1
843,Troy Brown,Female,-5,Jaipur,Maharashtra,2024-01-12,Keyboard,Accessories,1,1499,Cash,unknown,4,1499,0
844,Aaron Morton,Male,22,Jaipur,Gujarat,07/05/2023,Mouse,Accessories,0,599,Crypto,Pending,8,0,0
845,Dominic Farley,Unknown,49,Mumbai,Karnataka,02-29-2024,Printer,Electronics,0,500,Crypto,Cancelled,8,0,0
846,Caleb Sanchez,Male,150,Mumbai,Delhi,2024-03-21,Phone,Electronics,3,1499,unknown,unknown,5,4497,0
847,Timothy Davis,Male,22,Jaipur,Gujarat,28/03/2023,Headphones,Accessories,0,500,unknown,Cancelled,8,0,0
848,Brian Delgado,Female,30,Delhi,Gujarat,04-01-2023,Tablet,Electronics,2,599,unknown,Pending,4,1198,0
849,Michael Miller,Female,41,Ahmedabad,Gujarat,2023-01-31,Mouse,Accessories,0,599,unknown,Pending,3,0,0
851,Kenneth Morgan,Male,150,Jaipur,Rajasthan,02-01-2023,unknown,Electronics,2,599,unknown,Cancelled,8,1198,0
852,Steven English,F,-5,Mumbai,Maharashtra,2024-01-23,Tablet,Electronics,3,29999,Card,Cancelled,8,89997,0
853,Brian Fisher,Unknown,41,Jaipur,Rajasthan,09/11/2023,Laptop,Electronics,0,500,unknown,Pending,3,0,0
854,Sandra Roberts,Female,41,Ahmedabad,Karnataka,03-04-2023,Monitor,Electronics,0,500,unknown,Pending,3,0,0
855,Robert King,Male,41,Jaipur,Maharashtra,2024-05-05,Tablet,Electronics,0,1499,Crypto,unknown,3,0,0
856,Richard Lee,Unknown,-5,Ahmedabad,Rajasthan,14/01/2024,Phone,Electronics,0,29999,Crypto,Pending,4,0,0
857,Joseph Ramirez,Female,-5,Jaipur,Maharashtra,03-24-2024,Laptop,Electronics,0,500,Card,unknown,3,0,0
858,Joseph Young,Female,49,Delhi,Delhi,2023-12-06,Keyboard,Accessories,1,599,unknown,Delivered,4,599,1
859,Sherri Smith,Unknown,30,Mumbai,Gujarat,07/04/2024,Printer,Electronics,1,1499,Crypto,unknown,3,1499,0
860,Jessica Harris,F,150,Jaipur,Maharashtra,06-20-2023,Keyboard,Accessories,0,500,unknown,unknown,4,0,0
861,Madison Bennett,Unknown,22,Jaipur,Rajasthan,2023-05-13,Phone,unknown,3,1499,unknown,Delivered,0,4497,1
862,Eric Fletcher,M,150,Jaipur,Maharashtra,07/03/2023,Tablet,Electronics,1,1499,unknown,unknown,5,1499,0
863,Dr. Elizabeth Bell MD,F,150,Bengaluru,Delhi,02-13-2024,Mouse,Accessories,1,500,UPI,unknown,5,500,0
864,Vincent Martinez,Female,-5,Ahmedabad,unknown,2024-02-22,Monitor,Electronics,2,29999,Card,Delivered,0,59998,1
865,Kenneth Morton,Unknown,150,Ahmedabad,Delhi,08/06/2023,Phone,Electronics,0,29999,unknown,unknown,3,0,0
866,Michael Brown,Female,22,Delhi,Gujarat,03-20-2023,Keyboard,Accessories,0,29999,unknown,Pending,3,0,0
868,Samuel Brown,F,-5,unknown,Rajasthan,17/04/2024,Keyboard,Accessories,2,29999,Crypto,Delivered,5,59998,1
869,Elizabeth Lane,F,30,Ahmedabad,Gujarat,12-02-2023,Mouse,Accessories,3,1499,Card,Pending,4,4497,0
871,Jessica Pruitt,Female,49,Jaipur,Rajasthan,02/07/2023,Headphones,Accessories,0,29999,Crypto,unknown,4,0,0
872,Melissa Wright,Female,22,Jaipur,Delhi,01-05-2024,Printer,Electronics,0,500,Cash,Pending,8,0,0
873,Mary Murray,M,-5,Mumbai,Gujarat,2024-02-12,Phone,Electronics,3,599,UPI,Delivered,3,1797,1
874,Nicole Smith,Male,150,Bengaluru,Karnataka,08/09/2023,Keyboard,Accessories,0,29999,unknown,Delivered,3,0,1
875,Margaret Barnes,M,-5,Mumbai,Karnataka,04-03-2023,Printer,Electronics,2,599,Cash,Delivered,0,1198,1
876,David Novak,M,150,Bengaluru,Karnataka,2023-07-27,Laptop,Electronics,0,599,Crypto,Delivered,4,0,1
877,Kelsey Davis,Female,150,Delhi,Rajasthan,04/04/2024,Phone,Electronics,0,500,Cash,Delivered,3,0,1
878,Lori Zhang,Female,22,Bengaluru,Maharashtra,10-22-2023,Keyboard,Accessories,1,599,UPI,Cancelled,5,599,0
879,Patricia Arnold,Male,30,Mumbai,Rajasthan,2023-03-29,Printer,Electronics,0,29999,unknown,unknown,4,0,0
880,Jessica Hernandez,F,41,Bengaluru,Karnataka,09/09/2023,Tablet,Electronics,0,1499,unknown,Delivered,3,0,1
881,Jennifer Garcia,Female,41,Delhi,Delhi,01-19-2023,Keyboard,Accessories,0,1499,Crypto,Cancelled,5,0,0
882,Bethany Collins,Male,150,Mumbai,Maharashtra,2024-01-09,Printer,Electronics,0,1499,unknown,unknown,3,0,0
883,Carrie Bowman,Female,150,Delhi,Rajasthan,13/12/2023,Printer,Electronics,3,1499,unknown,Cancelled,0,4497,0
885,Krista Larson,F,-5,Jaipur,Maharashtra,2023-03-05,Phone,Electronics,1,29999,Cash,Cancelled,4,29999,0
886,Derek Peterson,Male,-5,Delhi,Gujarat,21/05/2023,Laptop,Electronics,1,599,Card,Cancelled,0,599,0
887,Sandra Scott,F,41,Bengaluru,Maharashtra,02-18-2023,Tablet,Electronics,0,599,UPI,Pending,5,0,0
888,Jeffrey Burns,F,150,Bengaluru,Gujarat,2023-04-03,unknown,Electronics,0,1499,Cash,Delivered,0,0,1
889,April Dennis,Female,-5,Bengaluru,Maharashtra,21/03/2023,Mouse,Accessories,1,29999,unknown,Pending,0,29999,0
890,Heather Vasquez,Female,-5,Mumbai,Gujarat,12-28-2023,Headphones,Accessories,0,29999,Cash,unknown,0,0,0
891,Melanie Jordan,Unknown,22,Mumbai,unknown,2024-03-27,Keyboard,Accessories,0,29999,UPI,Delivered,3,0,1
892,Thomas Henderson,Female,150,Jaipur,Rajasthan,03/05/2023,Phone,Electronics,3,500,UPI,unknown,0,1500,0
893,Scott Nelson,M,150,Bengaluru,Rajasthan,03-11-2023,Headphones,Accessories,0,599,Crypto,Pending,3,0,0
894,Joshua Murphy,F,41,Delhi,Karnataka,2023-01-04,Printer,Electronics,0,599,Crypto,unknown,4,0,0
895,Clayton Pearson MD,Female,22,Mumbai,Delhi,21/04/2024,Keyboard,Accessories,0,29999,UPI,unknown,8,0,0
896,Manuel Williams,Male,41,Delhi,Karnataka,03-29-2023,Tablet,Electronics,1,29999,Cash,unknown,5,29999,0
897,Charles Crawford,F,49,Ahmedabad,Delhi,2023-04-20,Laptop,Electronics,3,599,unknown,unknown,3,1797,0
898,Michael Benjamin,Unknown,41,Mumbai,Rajasthan,04/01/2023,Headphones,Accessories,1,29999,unknown,Pending,8,29999,0
900,Kelly Brown,Female,-5,Ahmedabad,Maharashtra,2023-03-21,Monitor,Electronics,3,29999,unknown,Pending,0,89997,0
901,Ryan Miller,Female,41,Jaipur,Karnataka,2024-04-20,Laptop,Electronics,0,599,Crypto,unknown,3,0,0
902,Cheryl Farmer,Female,-5,Ahmedabad,Maharashtra,05-26-2023,Laptop,unknown,1,1499,unknown,Pending,8,1499,0
903,Donald Moody,M,-5,Bengaluru,Gujarat,2023-05-17,Phone,Electronics,2,29999,unknown,unknown,4,59998,0
903,Kelly Murphy,Unknown,-5,Bengaluru,Rajasthan,12-26-2023,Phone,Electronics,0,1499,UPI,unknown,8,0,0
904,Susan Li,Male,30,Delhi,Maharashtra,05/05/2024,Phone,Electronics,0,599,unknown,Pending,3,0,0
904,Christian Collins,Unknown,30,Delhi,Gujarat,2024-03-20,Laptop,Electronics,1,599,unknown,Pending,4,599,0
905,Gina Stanley,Female,150,Bengaluru,Karnataka,01/12/2023,Mouse,Accessories,0,29999,unknown,Pending,5,0,0
905,Tammy Kline,M,150,Jaipur,Gujarat,02-29-2024,Tablet,Electronics,0,29999,Cash,unknown,3,0,0
906,Roger Frank,Male,-5,Delhi,Delhi,07-04-2023,Printer,Electronics,0,599,Card,unknown,3,0,0
906,Molly Li,F,30,Delhi,Maharashtra,2023-05-07,Mouse,Accessories,1,29999,unknown,Pending,8,29999,0
907,David Mitchell,F,150,Delhi,Delhi,31/08/2023,Phone,Electronics,0,1499,Card,Delivered,4,0,1
908,Amy May,Unknown,22,Jaipur,Delhi,24/05/2023,Tablet,Electronics,0,29999,unknown,Cancelled,8,0,0
908,Donald Bryant,Female,30,Ahmedabad,Rajasthan,01-20-2023,Monitor,Electronics,0,1499,UPI,Delivered,8,0,1
909,Melissa Carlson,Female,30,Mumbai,Gujarat,2023-09-26,Monitor,Electronics,0,599,Crypto,unknown,3,0,0
909,Christina Adams,Male,150,Ahmedabad,Rajasthan,04-18-2024,Mouse,Accessories,3,29999,unknown,unknown,0,89997,0
910,Danielle Oneill,Unknown,150,Bengaluru,Maharashtra,2023-03-08,Headphones,Accessories,3,599,unknown,unknown,0,1797,0
910,Christopher Martin,Unknown,49,Mumbai,Maharashtra,26/02/2023,Monitor,Electronics,0,1499,Cash,Delivered,4,0,1
911,Meredith Francis,Unknown,30,Mumbai,Gujarat,01-01-2023,Laptop,Electronics,3,599,unknown,Pending,5,1797,0
911,Jerry Cain,F,22,unknown,Delhi,15/05/2023,Laptop,Electronics,0,599,Card,Delivered,5,0,1
912,Emily Wilcox,Unknown,22,Jaipur,Rajasthan,2023-07-06,Tablet,Electronics,0,1499,Cash,Cancelled,3,0,0
912,Jessica Williams,Male,49,Delhi,Gujarat,03-23-2023,unknown,Electronics,0,599,Cash,unknown,8,0,0
913,Brittany Brooks,Male,22,Delhi,Rajasthan,2023-10-01,Headphones,Accessories,0,500,Card,unknown,5,0,0
913,Mr. Mark Carter,F,150,Bengaluru,Maharashtra,19/02/2024,Tablet,Electronics,2,29999,Card,unknown,3,59998,0
914,Michelle Rodriguez,Male,150,Delhi,Delhi,03-08-2023,Phone,Electronics,0,599,UPI,Cancelled,5,0,0
914,Mark Torres,F,-5,Delhi,Gujarat,12/06/2023,Tablet,Electronics,1,29999,unknown,Delivered,0,29999,1
915,Mike Smith,F,30,Jaipur,Delhi,2023-08-31,Keyboard,Accessories,2,500,Crypto,Cancelled,0,1000,0
915,Erin Scott,Female,30,Mumbai,Karnataka,04-30-2024,Headphones,Accessories,1,500,UPI,Cancelled,8,500,0
916,Tanya Frazier,M,22,Ahmedabad,Rajasthan,03/04/2024,Tablet,Electronics,0,500,Crypto,Delivered,4,0,1
916,April Ross,Female,22,Ahmedabad,Maharashtra,2023-04-20,Laptop,Electronics,3,1499,UPI,Pending,3,4497,0
917,Cindy Gomez,Unknown,-5,Ahmedabad,Karnataka,27/07/2023,Phone,Electronics,2,29999,Card,Delivered,3,59998,1
917,Michael Brooks,Unknown,22,Bengaluru,Rajasthan,05-21-2023,Mouse,Accessories,2,500,unknown,Delivered,4,1000,1
918,Jean Becker,Female,30,Mumbai,Gujarat,06-25-2023,Monitor,Electronics,0,500,Crypto,Pending,8,0,0
919,Christian Woodard,F,22,Bengaluru,Gujarat,20/10/2023,Keyboard,Accessories,0,29999,Cash,Pending,5,0,0
920,Sara Rosales,Female,30,Jaipur,Karnataka,05-18-2023,Phone,Electronics,2,29999,UPI,Pending,5,59998,0
920,Jennifer Garza,Female,-5,Mumbai,Rajasthan,19/03/2023,Headphones,Accessories,0,29999,Crypto,Delivered,8,0,1
921,James Morrison,F,22,Jaipur,Delhi,11-21-2023,Headphones,Accessories,2,500,unknown,Pending,0,1000,0
921,Randy Browning,Female,30,Bengaluru,Rajasthan,2023-05-19,Laptop,Electronics,1,29999,unknown,Cancelled,5,29999,0
922,Amy Thompson,Female,-5,Bengaluru,Maharashtra,29/04/2024,Monitor,Electronics,3,599,unknown,Delivered,5,1797,1
922,John Olsen,Female,30,Bengaluru,unknown,2023-04-21,Tablet,Electronics,1,29999,Cash,Delivered,5,29999,1
923,Chad King,M,-5,Ahmedabad,Gujarat,15/09/2023,Phone,Electronics,3,29999,Crypto,unknown,0,89997,0
923,Sara Blankenship,Female,49,Mumbai,Rajasthan,01-10-2024,Monitor,Electronics,0,599,unknown,unknown,5,0,0
924,Matthew Scott,M,-5,Mumbai,Delhi,02-28-2023,Mouse,Accessories,0,1499,Crypto,unknown,8,0,0
